PA site,NS1 site,N alleles PA,N alleles NS1,Chi,ChiSqDf
214,236,2,2,0.036866359447,2.14334705075e-05
214,239,2,2,0.0552995391705,3.22248002062e-05
214,249,2,2,0.479262672811,0.000295025417574
214,254,2,2,0.202764976959,0.000120392259872
214,257,2,2,0.036866359447,2.14334705075e-05
214,264,2,2,0.589861751152,0.000368527731712
214,281,2,2,0.423963133641,0.000259079030369
235,35,2,2,0.700460829493,0.000425889604931
235,50,2,2,1.40092165899,0.000859777136716
235,63,2,2,0.350230414747,0.000211958946899
235,86,2,3,1.75115207373,0.00053989543078
235,93,2,2,62.3410138249,0.208958912573
235,98,2,2,7.70506912442,0.00516527649058
235,102,2,2,0.52534562212,0.000318676096497
235,104,2,3,3.12442396313,0.00359297250923
235,105,2,2,0.350230414747,0.000211958946899
235,108,2,3,5.42857142857,0.0017608897127
235,109,2,3,7.8801843318,0.0026481246322
235,112,2,2,0.700460829493,0.000425889604931
235,113,2,2,0.350230414747,0.000211958946899
235,114,2,2,2.6267281106,0.00163901429105
235,115,2,6,43.0783410138,0.0119815431941
235,116,2,3,4.72811059908,0.00151860513306
235,117,2,2,4.90322580645,0.00315745741587
235,118,2,2,1.75115207373,0.00107979086156
235,119,2,2,0.875576036866,0.000533602943241
235,122,2,3,7.47465437788,0.032342103046
235,123,2,2,0.350230414747,0.000211958946899
235,124,2,3,6.65437788018,0.00219666544968
235,127,2,2,2.45161290323,0.00152610441767
235,129,2,2,4.90322580645,0.00315745741587
235,138,2,3,3.50230414747,0.00110587276643
235,142,2,3,11.2995391705,0.0562554167255
235,143,2,3,7.00460829493,0.0023240168797
235,149,2,2,7.64976958525,0.1011208577
235,155,2,2,0.52534562212,0.000318676096497
235,162,2,2,0.52534562212,0.000318676096497
235,178,2,2,5.95391705069,0.00389156626506
235,184,2,2,1.40092165899,0.000859777136716
235,196,2,2,4.02764976959,0.00256207310996
235,199,2,2,1.57603686636,0.000969525159461
235,202,2,3,1.40092165899,0.000429888568358
235,206,2,2,2.97695852535,0.00186645864032
235,213,2,3,1.75115207373,0.000544688876965
235,217,2,3,3.67741935484,0.00116397794568
235,224,2,2,0.350230414747,0.000211958946899
235,236,2,2,0.350230414747,0.000211958946899
235,239,2,2,0.52534562212,0.000318676096497
235,249,2,2,4.55299539171,0.00291755256319
235,254,2,2,2.07373271889,0.00137984494222
235,257,2,2,0.350230414747,0.000211958946899
235,264,2,2,5.60368663594,0.00364442846011
235,281,2,2,4.02764976959,0.00256207310996
236,35,2,2,0.0737327188941,4.30663221361e-05
236,50,2,2,0.147465437788,8.69414014954e-05
236,63,2,2,0.036866359447,2.14334705075e-05
236,86,2,3,0.184331797235,5.45946890287e-05
236,93,2,2,1.43778801843,0.00101435705368
236,98,2,2,0.811059907834,0.000522317188984
236,102,2,2,0.0552995391705,3.22248002062e-05
236,104,2,3,0.165898617512,4.90196078431e-05
236,105,2,2,0.036866359447,2.14334705075e-05
236,108,2,3,3.46543778802,0.00696900481383
236,109,2,3,0.829493087558,0.000267780634105
236,112,2,2,0.0737327188941,4.30663221361e-05
236,113,2,2,3.96313364055,0.247690543553
236,114,2,2,0.276497695853,0.000165738530894
236,115,2,6,1.14285714286,0.000154445900572
236,116,2,3,0.497695852535,0.000153562653563
236,117,2,2,0.516129032258,0.000319284802043
236,118,2,2,0.184331797235,0.000109189378057
236,119,2,2,0.0921658986175,5.39583872917e-05
236,122,2,3,0.0921658986175,2.69791936459e-05
236,123,2,2,0.036866359447,2.14334705075e-05
236,124,2,3,0.700460829493,0.000222128694351
236,127,2,2,0.258064516129,0.000154320987654
236,129,2,2,0.516129032258,0.000319284802043
236,138,2,3,0.36866359447,0.000111826802648
236,142,2,3,0.460829493088,0.000141492348094
236,143,2,3,0.73732718894,0.000235006580184
236,149,2,2,0.036866359447,2.14334705075e-05
236,155,2,2,0.0552995391705,3.22248002062e-05
236,162,2,2,0.0552995391705,3.22248002062e-05
236,178,2,2,0.626728110599,0.000393518518519
236,184,2,2,0.147465437788,8.69414014954e-05
236,196,2,2,0.423963133641,0.000259079030369
236,199,2,2,0.165898617512,9.80392156863e-05
236,202,2,3,0.147465437788,4.34707007477e-05
236,206,2,2,0.3133640553,0.00018873789857
236,213,2,3,0.571428571429,0.000178062678063
236,217,2,3,0.387096774194,0.000117702448211
236,224,2,2,0.036866359447,2.14334705075e-05
236,236,2,2,0.036866359447,2.14334705075e-05
236,239,2,2,0.0552995391705,3.22248002062e-05
236,249,2,2,0.479262672811,0.000295025417574
236,254,2,2,0.202764976959,0.000120392259872
236,257,2,2,0.036866359447,2.14334705075e-05
236,264,2,2,0.589861751152,0.000368527731712
236,281,2,2,0.423963133641,0.000259079030369
248,35,2,2,0.0737327188941,4.30663221361e-05
248,50,2,2,0.147465437788,8.69414014954e-05
248,63,2,2,0.036866359447,2.14334705075e-05
248,86,2,3,0.184331797235,5.45946890287e-05
248,93,2,2,1.43778801843,0.00101435705368
248,98,2,2,0.811059907834,0.000522317188984
248,102,2,2,0.0552995391705,3.22248002062e-05
248,104,2,3,0.165898617512,4.90196078431e-05
248,105,2,2,0.036866359447,2.14334705075e-05
248,108,2,3,0.571428571429,0.000178062678063
248,109,2,3,0.829493087558,0.000267780634105
248,112,2,2,0.0737327188941,4.30663221361e-05
248,113,2,2,0.036866359447,2.14334705075e-05
248,114,2,2,0.276497695853,0.000165738530894
248,115,2,6,1.14285714286,0.000154445900572
248,116,2,3,0.497695852535,0.000153562653563
248,117,2,2,0.516129032258,0.000319284802043
248,118,2,2,0.184331797235,0.000109189378057
248,119,2,2,0.0921658986175,5.39583872917e-05
248,122,2,3,0.0921658986175,2.69791936459e-05
248,123,2,2,0.036866359447,2.14334705075e-05
248,124,2,3,0.700460829493,0.000222128694351
248,127,2,2,0.258064516129,0.000154320987654
248,129,2,2,0.516129032258,0.000319284802043
248,138,2,3,0.36866359447,0.000111826802648
248,142,2,3,0.460829493088,0.000141492348094
248,143,2,3,0.73732718894,0.000235006580184
248,149,2,2,0.036866359447,2.14334705075e-05
248,155,2,2,0.0552995391705,3.22248002062e-05
248,162,2,2,0.0552995391705,3.22248002062e-05
248,178,2,2,0.626728110599,0.000393518518519
248,184,2,2,0.147465437788,8.69414014954e-05
248,196,2,2,0.423963133641,0.000259079030369
248,199,2,2,3.83410138249,0.0523650447833
248,202,2,3,0.147465437788,4.34707007477e-05
248,206,2,2,0.3133640553,0.00018873789857
248,213,2,3,0.571428571429,0.000178062678063
248,217,2,3,0.387096774194,0.000117702448211
248,224,2,2,0.036866359447,2.14334705075e-05
248,236,2,2,0.036866359447,2.14334705075e-05
248,239,2,2,0.0552995391705,3.22248002062e-05
248,249,2,2,0.479262672811,0.000295025417574
248,254,2,2,0.202764976959,0.000120392259872
248,257,2,2,0.036866359447,2.14334705075e-05
248,264,2,2,3.41013824885,0.0123172476737
248,281,2,2,0.423963133641,0.000259079030369
252,35,2,2,2.37788018433,0.00225524475524
252,50,2,2,3.24423963134,0.00211869507644
252,63,2,2,0.811059907834,0.000522317188984
252,86,2,3,0.811059907834,0.000316389585258
252,93,2,2,44.3686635945,0.0486351531403
252,98,2,2,62.1566820276,0.154454496552
252,102,2,2,6.78341013825,0.0244140494721
252,104,2,3,3.64976958525,0.00119457013575
252,105,2,2,0.811059907834,0.000522317188984
252,108,2,3,72.2396313364,0.152490833658
252,109,2,3,58.5622119816,0.0700723242004
252,112,2,2,1.62211981567,0.00104949314252
252,113,2,2,0.811059907834,0.000522317188984
252,114,2,2,37.9170506912,0.156930012443
252,115,2,6,87.7603686636,0.0240439396194
252,116,2,3,71.4838709677,0.202356584175
252,117,2,2,68.6451612903,0.284366208504
252,118,2,2,4.05529953917,0.00266086115143
252,119,2,2,2.02764976959,0.00131492439185
252,122,2,3,9.97235023041,0.0226473992208
252,123,2,2,0.811059907834,0.000522317188984
252,124,2,3,104.589861751,0.256958277413
252,127,2,2,5.67741935484,0.00376068376068
252,129,2,2,68.6451612903,0.284366208504
252,138,2,3,32.3502304147,0.0938607213311
252,142,2,3,71.4838709677,0.20226907024
252,143,2,3,100.589861751,0.230680300197
252,149,2,2,0.811059907834,0.000522317188984
252,155,2,2,10.7834101382,0.0616958447585
252,162,2,2,2.78341013825,0.0041105324168
252,178,2,2,9.78801843318,0.00483273344303
252,184,2,2,3.24423963134,0.00211869507644
252,196,2,2,70.6728110599,0.362474339371
252,199,2,2,3.64976958525,0.00238914027149
252,202,2,3,1.5668202765,0.000584392133688
252,206,2,2,33.1059907834,0.106064584778
252,213,2,3,35.9447004608,0.106320602474
252,217,2,3,43.4838709677,0.0747881640849
252,224,2,2,0.811059907834,0.000522317188984
252,236,2,2,0.811059907834,0.000522317188984
252,239,2,2,1.21658986175,0.000785293592718
252,249,2,2,61.4562211982,0.244253270611
252,254,2,2,23.5391705069,0.0816942424293
252,257,2,2,0.811059907834,0.000522317188984
252,264,2,2,15.0230414747,0.0120359920966
252,281,2,2,70.6728110599,0.362474339371
256,35,2,2,0.147465437788,8.65332612223e-05
256,50,2,2,0.294930875576,0.000174691560214
256,63,2,2,0.0737327188941,4.30663221361e-05
256,86,2,3,0.36866359447,0.00010969723563
256,93,2,2,1.12442396313,0.000311635277013
256,98,2,2,1.62211981567,0.00104949314252
256,102,2,2,0.110599078341,6.47493659958e-05
256,104,2,3,0.331797235023,9.84952120383e-05
256,105,2,2,0.0737327188941,4.30663221361e-05
256,108,2,3,1.14285714286,0.000357781753131
256,109,2,3,1.65898617512,0.000538052250852
256,112,2,2,0.147465437788,8.65332612223e-05
256,113,2,2,0.0737327188941,4.30663221361e-05
256,114,2,2,0.552995391705,0.000333018815563
256,115,2,6,5.21658986175,0.000876368779984
256,116,2,3,0.995391705069,0.000308553796926
256,117,2,2,1.03225806452,0.000641539695269
256,118,2,2,0.36866359447,0.000219394471259
256,119,2,2,0.184331797235,0.00010841871307
256,122,2,3,0.184331797235,5.42093565349e-05
256,123,2,2,0.0737327188941,4.30663221361e-05
256,124,2,3,1.40092165899,0.000446323702138
256,127,2,2,0.516129032258,0.00031007751938
256,129,2,2,1.03225806452,0.000641539695269
256,138,2,3,0.73732718894,0.000224693854623
256,142,2,3,0.921658986175,0.000284300904077
256,143,2,3,1.47465437788,0.000472199268091
256,149,2,2,0.0737327188941,4.30663221361e-05
256,155,2,2,0.110599078341,6.47493659958e-05
256,162,2,2,0.110599078341,6.47493659958e-05
256,178,2,2,1.2534562212,0.000790697674419
256,184,2,2,0.294930875576,0.000174691560214
256,196,2,2,0.847926267281,0.000520568098229
256,199,2,2,0.331797235023,0.000196990424077
256,202,2,3,0.294930875576,8.7345780107e-05
256,206,2,2,0.626728110599,0.000379231498522
256,213,2,3,1.14285714286,0.000357781753131
256,217,2,3,0.774193548387,0.000236499802917
256,224,2,2,0.0737327188941,4.30663221361e-05
256,236,2,2,0.0737327188941,4.30663221361e-05
256,239,2,2,0.110599078341,6.47493659958e-05
256,249,2,2,0.958525345622,0.000592795257638
256,254,2,2,0.405529953917,0.000241904447743
256,257,2,2,0.0737327188941,4.30663221361e-05
256,264,2,2,1.1797235023,0.00074048362837
256,281,2,2,0.847926267281,0.000520568098229
258,35,5,2,4.51612903226,0.000781876503609
258,50,5,2,17.0322580645,0.00534239922292
258,63,5,2,4.25806451613,0.00131704980843
258,86,5,3,13.2903225806,0.00146098615113
258,93,5,2,42.064516129,0.0055013847633
258,98,5,2,17.6774193548,0.00250582750583
258,102,5,2,6.38709677419,0.00198015841267
258,104,5,3,11.1612903226,0.00149376992176
258,105,5,2,4.25806451613,0.00131704980843
258,108,5,3,62.0,0.0107644024496
258,109,5,3,15.8064516129,0.0017991398232
258,112,5,2,4.0,0.00373396150762
258,113,5,2,4.25806451613,0.00131704980843
258,114,5,2,15.935483871,0.00270073793652
258,115,5,6,438.262672811,0.0617762927047
258,116,5,3,57.4838709677,0.00943616029823
258,117,5,2,55.6129032258,0.0170806134582
258,118,5,2,9.29032258065,0.00141509433962
258,119,5,2,10.6451612903,0.00331564986737
258,122,5,3,10.6451612903,0.00165782493369
258,123,5,2,0.516129032258,7.98212005109e-05
258,124,5,3,80.9032258065,0.0136494252874
258,127,5,2,29.8064516129,0.00948275862069
258,129,5,2,51.6129032258,0.0147297920357
258,138,5,3,48.8709677419,0.0830334291729
258,142,5,3,49.2258064516,0.00769854986932
258,143,5,3,73.1612903226,0.0118552990212
258,149,5,2,4.25806451613,0.00131704980843
258,155,5,2,6.38709677419,0.00198015841267
258,162,5,2,2.38709677419,0.000326692802091
258,178,5,2,68.3870967742,0.0215872210953
258,184,5,2,5.03225806452,0.000637445361826
258,196,5,2,48.9677419355,0.0159199597282
258,199,5,2,19.1612903226,0.00602434077079
258,202,5,3,13.0322580645,0.00162469067277
258,206,5,2,36.1935483871,0.011597618457
258,213,5,3,34.0,0.00705978035948
258,217,5,3,28.7096774194,0.0031102711057
258,224,5,2,0.516129032258,7.98212005109e-05
258,236,5,2,4.0,0.00843111430396
258,239,5,2,2.38709677419,0.000326692802091
258,249,5,2,51.3548387097,0.0156095594737
258,254,5,2,11.4193548387,0.00188421263256
258,257,5,2,4.25806451613,0.00131704980843
258,264,5,2,24.1290322581,0.00344988419969
258,281,5,2,48.9677419355,0.0159199597282
263,35,2,2,0.0737327188941,4.30663221361e-05
263,50,2,2,0.147465437788,8.69414014954e-05
263,63,2,2,0.036866359447,2.14334705075e-05
263,86,2,3,0.184331797235,5.45946890287e-05
263,93,2,2,1.43778801843,0.00101435705368
263,98,2,2,0.811059907834,0.000522317188984
263,102,2,2,0.0552995391705,3.22248002062e-05
263,104,2,3,0.165898617512,4.90196078431e-05
263,105,2,2,0.036866359447,2.14334705075e-05
263,108,2,3,0.571428571429,0.000178062678063
263,109,2,3,0.829493087558,0.000267780634105
263,112,2,2,0.0737327188941,4.30663221361e-05
263,113,2,2,0.036866359447,2.14334705075e-05
263,114,2,2,0.276497695853,0.000165738530894
263,115,2,6,4.60829493088,0.00125805152979
263,116,2,3,0.497695852535,0.000153562653563
263,117,2,2,0.516129032258,0.000319284802043
263,118,2,2,0.184331797235,0.000109189378057
263,119,2,2,0.0921658986175,5.39583872917e-05
263,122,2,3,0.0921658986175,2.69791936459e-05
263,123,2,2,0.036866359447,2.14334705075e-05
263,124,2,3,0.700460829493,0.000222128694351
263,127,2,2,0.258064516129,0.000154320987654
263,129,2,2,0.516129032258,0.000319284802043
263,138,2,3,0.36866359447,0.000111826802648
263,142,2,3,0.460829493088,0.000141492348094
263,143,2,3,0.73732718894,0.000235006580184
263,149,2,2,0.036866359447,2.14334705075e-05
263,155,2,2,0.0552995391705,3.22248002062e-05
263,162,2,2,0.0552995391705,3.22248002062e-05
263,178,2,2,0.626728110599,0.000393518518519
263,184,2,2,0.147465437788,8.69414014954e-05
263,196,2,2,0.423963133641,0.000259079030369
263,199,2,2,0.165898617512,9.80392156863e-05
263,202,2,3,0.147465437788,4.34707007477e-05
263,206,2,2,0.3133640553,0.00018873789857
263,213,2,3,0.571428571429,0.000178062678063
263,217,2,3,0.387096774194,0.000117702448211
263,224,2,2,0.036866359447,2.14334705075e-05
263,236,2,2,0.036866359447,2.14334705075e-05
263,239,2,2,0.0552995391705,3.22248002062e-05
263,249,2,2,0.479262672811,0.000295025417574
263,254,2,2,0.202764976959,0.000120392259872
263,257,2,2,0.036866359447,2.14334705075e-05
263,264,2,2,0.589861751152,0.000368527731712
263,281,2,2,0.423963133641,0.000259079030369
272,35,2,2,0.0737327188941,4.30663221361e-05
272,50,2,2,0.147465437788,8.69414014954e-05
272,63,2,2,0.036866359447,2.14334705075e-05
272,86,2,3,0.184331797235,5.45946890287e-05
272,93,2,2,1.43778801843,0.00101435705368
272,98,2,2,0.811059907834,0.000522317188984
272,102,2,2,0.0552995391705,3.22248002062e-05
272,104,2,3,0.165898617512,4.90196078431e-05
272,105,2,2,0.036866359447,2.14334705075e-05
272,108,2,3,0.571428571429,0.000178062678063
272,109,2,3,0.829493087558,0.000267780634105
272,112,2,2,0.0737327188941,4.30663221361e-05
272,113,2,2,0.036866359447,2.14334705075e-05
272,114,2,2,0.276497695853,0.000165738530894
272,115,2,6,4.60829493088,0.00125805152979
272,116,2,3,0.497695852535,0.000153562653563
272,117,2,2,0.516129032258,0.000319284802043
272,118,2,2,0.184331797235,0.000109189378057
272,119,2,2,0.0921658986175,5.39583872917e-05
272,122,2,3,0.0921658986175,2.69791936459e-05
272,123,2,2,0.036866359447,2.14334705075e-05
272,124,2,3,0.700460829493,0.000222128694351
272,127,2,2,0.258064516129,0.000154320987654
272,129,2,2,0.516129032258,0.000319284802043
272,138,2,3,0.36866359447,0.000111826802648
272,142,2,3,0.460829493088,0.000141492348094
272,143,2,3,0.73732718894,0.000235006580184
272,149,2,2,0.036866359447,2.14334705075e-05
272,155,2,2,0.0552995391705,3.22248002062e-05
272,162,2,2,0.0552995391705,3.22248002062e-05
272,178,2,2,0.626728110599,0.000393518518519
272,184,2,2,0.147465437788,8.69414014954e-05
272,196,2,2,0.423963133641,0.000259079030369
272,199,2,2,0.165898617512,9.80392156863e-05
272,202,2,3,0.147465437788,4.34707007477e-05
272,206,2,2,0.3133640553,0.00018873789857
272,213,2,3,0.571428571429,0.000178062678063
272,217,2,3,0.387096774194,0.000117702448211
272,224,2,2,0.036866359447,2.14334705075e-05
272,236,2,2,0.036866359447,2.14334705075e-05
272,239,2,2,0.0552995391705,3.22248002062e-05
272,249,2,2,0.479262672811,0.000295025417574
272,254,2,2,0.202764976959,0.000120392259872
272,257,2,2,0.036866359447,2.14334705075e-05
272,264,2,2,0.589861751152,0.000368527731712
272,281,2,2,0.423963133641,0.000259079030369
294,35,2,2,0.405529953917,0.000241904447743
294,50,2,2,0.811059907834,0.000488351702017
294,63,2,2,0.202764976959,0.000120392259872
294,86,2,3,1.01382488479,0.000306659529863
294,93,2,2,7.90783410138,0.0056976651526
294,98,2,2,4.46082949309,0.00293386676365
294,102,2,2,0.304147465438,0.000181007388392
294,104,2,3,0.912442396313,0.000275344180225
294,105,2,2,0.202764976959,0.000120392259872
294,108,2,3,3.14285714286,0.00100018185125
294,109,2,3,4.56221198157,0.00150412951923
294,112,2,2,0.405529953917,0.000241904447743
294,113,2,2,0.202764976959,0.000120392259872
294,114,2,2,1.52073732719,0.000930956854381
294,115,2,6,24.9400921659,0.00680549268145
294,116,2,3,2.73732718894,0.000862564692352
294,117,2,2,2.83870967742,0.00179342952637
294,118,2,2,1.01382488479,0.000613319059726
294,119,2,2,0.506912442396,0.000303085409468
294,122,2,3,0.506912442396,0.000151542704734
294,123,2,2,0.202764976959,0.000120392259872
294,124,2,3,3.85253456221,0.00124770160231
294,127,2,2,1.41935483871,0.00086682427108
294,129,2,2,2.83870967742,0.00179342952637
294,138,2,3,2.02764976959,0.000628133529768
294,142,2,3,2.53456221198,0.000794765529718
294,143,2,3,4.05529953917,0.00132003696103
294,149,2,2,0.202764976959,0.000120392259872
294,155,2,2,0.304147465438,0.000181007388392
294,162,2,2,0.304147465438,0.000181007388392
294,178,2,2,3.44700460829,0.00221040189125
294,184,2,2,0.811059907834,0.000488351702017
294,196,2,2,2.33179723502,0.0014552524259
294,199,2,2,0.912442396313,0.000550688360451
294,202,2,3,0.811059907834,0.000244175851008
294,206,2,2,18.2764976959,0.119214038259
294,213,2,3,3.14285714286,0.00100018185125
294,217,2,3,7.18894009217,0.0194625665235
294,224,2,2,0.202764976959,0.000120392259872
294,236,2,2,0.202764976959,0.000120392259872
294,239,2,2,0.304147465438,0.000181007388392
294,249,2,2,2.63594470046,0.00165716404765
294,254,2,2,1.11520737327,0.000676245885239
294,257,2,2,0.202764976959,0.000120392259872
294,264,2,2,3.24423963134,0.00207002811004
294,281,2,2,2.33179723502,0.0014552524259
298,35,2,2,2.63594470046,0.00323751201263
298,50,2,2,2.72811059908,0.00175021582053
298,63,2,2,0.68202764977,0.000431476816867
298,86,2,3,1.27188940092,0.000402207016674
298,93,2,2,69.400921659,0.139012265424
298,98,2,2,3.00460829493,0.000421624351095
298,102,2,2,2.97695852535,0.00549305931903
298,104,2,3,3.06912442396,0.000986812861165
298,105,2,2,0.68202764977,0.000431476816867
298,108,2,3,10.1105990783,0.00367306017441
298,109,2,3,3.34562211982,0.000393652247568
298,112,2,2,1.36405529954,0.000866967371566
298,113,2,2,3.31797235023,0.0102117230581
298,114,2,2,26.8847926267,0.0921669774594
298,115,2,6,63.8894009217,0.0143492720392
298,116,2,3,4.83870967742,0.00169133231289
298,117,2,2,2.45161290323,0.000423727818846
298,118,2,2,3.41013824885,0.00219808944442
298,119,2,2,1.70506912442,0.00108623534316
298,122,2,3,2.97695852535,0.00295362386042
298,123,2,2,0.68202764977,0.000431476816867
298,124,2,3,39.0414746544,0.127366489457
298,127,2,2,4.77419354839,0.00310663308144
298,129,2,2,2.45161290323,0.000423727818846
298,138,2,3,28.930875576,0.0884624631202
298,142,2,3,4.83870967742,0.00148615108923
298,143,2,3,31.0414746544,0.0257872152647
298,149,2,2,0.68202764977,0.000431476816867
298,155,2,2,10.9769585253,0.0746848937104
298,162,2,2,1.02304147465,0.000648716884756
298,178,2,2,7.59447004608,0.00339878180151
298,184,2,2,2.72811059908,0.00175021582053
298,196,2,2,4.15668202765,0.0014648433878
298,199,2,2,3.06912442396,0.00197362572233
298,202,2,3,1.95391705069,0.000805751293565
298,206,2,2,34.202764977,0.132252747017
298,213,2,3,36.5898617512,0.127853391078
298,217,2,3,17.2718894009,0.0361943562057
298,224,2,2,0.68202764977,0.000431476816867
298,236,2,2,0.68202764977,0.000431476816867
298,239,2,2,1.02304147465,0.000648716884756
298,249,2,2,3.133640553,0.000741877316185
298,254,2,2,24.2488479263,0.101278302307
298,257,2,2,0.68202764977,0.000431476816867
298,264,2,2,29.0875576037,0.0527115427018
298,281,2,2,4.15668202765,0.0014648433878
307,35,3,2,0.147465437788,4.32666306111e-05
307,50,3,2,0.294930875576,8.7345780107e-05
307,63,3,2,0.0737327188941,2.1533161068e-05
307,86,3,3,0.36866359447,5.48486178148e-05
307,93,3,2,2.56221198157,0.00210950533658
307,98,3,2,1.62211981567,0.000524746571258
307,102,3,2,0.110599078341,3.23746829979e-05
307,104,3,3,3.94470046083,0.0242735978112
307,105,3,2,0.0737327188941,2.1533161068e-05
307,108,3,3,1.14285714286,0.000178890876565
307,109,3,3,1.65898617512,0.000269026125426
307,112,3,2,0.147465437788,4.32666306111e-05
307,113,3,2,0.0737327188941,2.1533161068e-05
307,114,3,2,0.552995391705,0.000166509407782
307,115,3,6,5.48387096774,0.000707032678614
307,116,3,3,0.995391705069,0.000154276898463
307,117,3,2,1.03225806452,0.000320769847634
307,118,3,2,0.36866359447,0.00010969723563
307,119,3,2,0.184331797235,5.42093565349e-05
307,122,3,3,0.184331797235,2.71046782675e-05
307,123,3,2,0.0737327188941,2.1533161068e-05
307,124,3,3,1.40092165899,0.000223161851069
307,127,3,2,3.74193548387,0.0162901439646
307,129,3,2,1.03225806452,0.000320769847634
307,138,3,3,0.73732718894,0.000112346927312
307,142,3,3,0.921658986175,0.000142150452038
307,143,3,3,1.47465437788,0.000236099634046
307,149,3,2,0.0737327188941,2.1533161068e-05
307,155,3,2,0.110599078341,3.23746829979e-05
307,162,3,2,0.110599078341,3.23746829979e-05
307,178,3,2,7.3732718894,0.0274090287278
307,184,3,2,0.294930875576,8.7345780107e-05
307,196,3,2,0.847926267281,0.000260284049114
307,199,3,2,0.331797235023,9.84952120383e-05
307,202,3,3,0.294930875576,4.36728900535e-05
307,206,3,2,0.626728110599,0.000189615749261
307,213,3,3,1.14285714286,0.000178890876565
307,217,3,3,0.774193548387,0.000118249901458
307,224,3,2,0.0737327188941,2.1533161068e-05
307,236,3,2,0.0737327188941,2.1533161068e-05
307,239,3,2,0.110599078341,3.23746829979e-05
307,249,3,2,0.958525345622,0.000296397628819
307,254,3,2,0.405529953917,0.000120952223872
307,257,3,2,0.0737327188941,2.1533161068e-05
307,264,3,2,1.1797235023,0.000370241814185
307,281,3,2,0.847926267281,0.000260284049114
313,35,2,2,7.88940092166,0.329473551683
313,50,2,2,0.221198156682,0.000130714682527
313,63,2,2,0.0552995391705,3.22248002062e-05
313,86,2,3,0.276497695853,8.20820382612e-05
313,93,2,2,2.15668202765,0.00152506582549
313,98,2,2,6.78341013825,0.0244140494721
313,102,2,2,0.0829493087557,4.84493515862e-05
313,104,2,3,7.88940092166,0.164741367545
313,105,2,2,0.0552995391705,3.22248002062e-05
313,108,2,3,7.19815668203,0.0200846836978
313,109,2,3,6.81105990783,0.012562944415
313,112,2,2,7.88940092166,0.329473551683
313,113,2,2,0.0552995391705,3.22248002062e-05
313,114,2,2,0.414746543779,0.000249184612573
313,115,2,6,2.80184331797,0.000401042259144
313,116,2,3,7.83410138249,0.108816578654
313,117,2,2,7.22580645161,0.0418166786676
313,118,2,2,0.276497695853,0.000164164076522
313,119,2,2,0.138248847926,8.11253711486e-05
313,122,2,3,0.138248847926,4.05626855743e-05
313,123,2,2,0.0552995391705,3.22248002062e-05
313,124,2,3,7.22580645161,0.0209187778793
313,127,2,2,0.387096774194,0.000232018561485
313,129,2,2,7.22580645161,0.0418166786676
313,138,2,3,0.552995391705,0.00016812939238
313,142,2,3,0.691244239631,0.000212730954907
313,143,2,3,6.94930875576,0.0146116525015
313,149,2,2,0.0552995391705,3.22248002062e-05
313,155,2,2,0.0829493087557,4.84493515862e-05
313,162,2,2,0.0829493087557,4.84493515862e-05
313,178,2,2,0.940092165899,0.000591647331787
313,184,2,2,0.221198156682,0.000130714682527
313,196,2,2,0.635944700461,0.000389520212712
313,199,2,2,3.75115207373,0.0334933705372
313,202,2,3,0.221198156682,6.53573412634e-05
313,206,2,2,7.52995391705,0.0728216662374
313,213,2,3,0.857142857143,0.00026771372479
313,217,2,3,0.58064516129,0.000176963309607
313,224,2,2,0.0552995391705,3.22248002062e-05
313,236,2,2,0.0552995391705,3.22248002062e-05
313,239,2,2,0.0829493087557,4.84493515862e-05
313,249,2,2,7.28110599078,0.0455011262641
313,254,2,2,0.304147465438,0.000181007388392
313,257,2,2,0.0552995391705,3.22248002062e-05
313,264,2,2,0.884792626728,0.00055407417668
313,281,2,2,0.635944700461,0.000389520212712
323,35,2,2,0.0737327188941,4.30663221361e-05
323,50,2,2,0.147465437788,8.69414014954e-05
323,63,2,2,0.036866359447,2.14334705075e-05
323,86,2,3,0.184331797235,5.45946890287e-05
323,93,2,2,6.56221198157,0.0211301044634
323,98,2,2,0.811059907834,0.000522317188984
323,102,2,2,0.0552995391705,3.22248002062e-05
323,104,2,3,0.165898617512,4.90196078431e-05
323,105,2,2,0.036866359447,2.14334705075e-05
323,108,2,3,0.571428571429,0.000178062678063
323,109,2,3,0.829493087558,0.000267780634105
323,112,2,2,0.0737327188941,4.30663221361e-05
323,113,2,2,0.036866359447,2.14334705075e-05
323,114,2,2,0.276497695853,0.000165738530894
323,115,2,6,4.53456221198,0.00121158392435
323,116,2,3,0.497695852535,0.000153562653563
323,117,2,2,0.516129032258,0.000319284802043
323,118,2,2,0.184331797235,0.000109189378057
323,119,2,2,0.0921658986175,5.39583872917e-05
323,122,2,3,0.0921658986175,2.69791936459e-05
323,123,2,2,0.036866359447,2.14334705075e-05
323,124,2,3,0.700460829493,0.000222128694351
323,127,2,2,0.258064516129,0.000154320987654
323,129,2,2,0.516129032258,0.000319284802043
323,138,2,3,0.36866359447,0.000111826802648
323,142,2,3,0.460829493088,0.000141492348094
323,143,2,3,0.73732718894,0.000235006580184
323,149,2,2,0.036866359447,2.14334705075e-05
323,155,2,2,0.0552995391705,3.22248002062e-05
323,162,2,2,0.0552995391705,3.22248002062e-05
323,178,2,2,0.626728110599,0.000393518518519
323,184,2,2,0.147465437788,8.69414014954e-05
323,196,2,2,0.423963133641,0.000259079030369
