NA site,NA site,N alleles NA,N alleles NA,Chi,ChiSqDf
50,89,4,2,40.7926267281,0.114987911036
50,95,4,2,0.276497695853,5.52461769646e-05
50,121,4,2,0.414746543779,8.30615375244e-05
50,126,4,3,27.7880184332,0.00514714167187
50,129,4,2,0.276497695853,5.52461769646e-05
50,133,4,2,0.414746543779,8.30615375244e-05
50,148,4,2,0.276497695853,5.52461769646e-05
50,149,4,2,28.2119815668,0.0119493626884
50,154,4,2,0.276497695853,5.52461769646e-05
50,158,4,2,0.276497695853,5.52461769646e-05
50,170,4,2,0.414746543779,8.30615375244e-05
50,187,4,2,29.33640553,0.0177321742862
50,192,4,2,0.276497695853,5.52461769646e-05
50,199,4,2,26.1382488479,0.0103902177706
50,200,4,3,4.83870967742,0.000523384834401
50,203,4,2,40.3502304147,0.0999855656055
50,205,4,2,9.81566820276,0.00233403683176
50,211,4,2,0.414746543779,8.30615375244e-05
50,220,4,3,11.4470046083,0.00154779930994
50,221,4,2,15.2073732719,0.00405138631073
50,236,4,2,25.8617511521,0.0130742158876
50,245,4,2,10.064516129,0.00270873034012
50,251,4,3,40.6958525346,0.0535343162293
50,269,4,2,0.276497695853,5.52461769646e-05
50,272,4,3,4.99078341014,0.0102196129195
50,296,4,3,0.967741935484,9.78129034782e-05
50,321,4,3,21.6451612903,0.00667474745426
50,330,4,3,12.6497695853,0.00172557700899
50,340,4,2,0.691244239631,0.000139081284666
50,343,4,4,10.9769585253,0.0152365305717
50,346,4,4,4.50230414747,0.00356625774698
50,361,4,2,1.24423963134,0.000252702512986
50,362,4,2,0.276497695853,5.52461769646e-05
50,374,4,3,24.9400921659,0.00554372957951
50,379,4,2,39.6866359447,0.0832644558212
50,385,4,2,3.59447004608,0.00697953771325
50,390,4,3,26.0460829493,0.00513502847588
50,392,4,2,0.276497695853,5.52461769646e-05
50,396,4,4,4.97695852535,0.000359794197719
50,397,4,3,43.267281106,0.0529218674041
50,403,4,2,1.24423963134,0.000252702512986
50,417,4,2,0.276497695853,5.52461769646e-05
50,445,4,3,0.552995391705,5.55031359272e-05
50,446,4,2,0.276497695853,5.52461769646e-05
50,464,4,2,7.92626728111,0.00305475472966
50,465,4,2,0.276497695853,5.52461769646e-05
51,26,3,2,1.12442396313,0.000378562208321
51,27,3,2,151.834101382,0.353805078589
51,34,3,2,3.87096774194,0.000701709591226
51,35,3,2,4.49769585253,0.00153557628164
51,39,3,2,7.88940092166,0.164796418745
51,44,3,3,94.0092165899,0.0994990828277
51,45,3,3,50.0184331797,0.0472935342329
51,47,3,2,1.6866359447,0.000569160814366
51,48,3,2,1.6866359447,0.000569160814366
51,50,3,4,34.8387096774,0.0262318233919
51,52,3,2,6.42396313364,0.00874697572501
51,53,3,3,11.2442396313,0.00197510717385
51,59,3,3,2.24884792627,0.000380322962778
51,61,3,2,16.3041474654,0.0058550954887
51,68,3,2,11.8064516129,0.00415776798291
51,69,3,2,37.1705069124,0.0691533346528
51,71,3,2,94.0092165899,0.198861195293
51,76,3,2,1.12442396313,0.000378562208321
51,89,3,2,95.6958525346,0.224855161745
51,95,3,2,6.94930875576,0.0153102664068
51,121,3,2,1.6866359447,0.000569160814366
51,126,3,3,44.8940092166,0.00947622520365
51,129,3,2,1.12442396313,0.000378562208321
51,133,3,2,1.6866359447,0.000569160814366
51,148,3,2,1.12442396313,0.000378562208321
51,149,3,2,9.59447004608,0.00581042395652
51,154,3,2,1.12442396313,0.000378562208321
51,158,3,2,1.12442396313,0.000378562208321
51,170,3,2,1.6866359447,0.000569160814366
51,187,3,2,36.1013824885,0.0150878332577
51,192,3,2,1.12442396313,0.000378562208321
51,199,3,2,17.4746543779,0.00626276517364
51,200,3,3,106.700460829,0.117807080717
51,203,3,2,93.4470046083,0.19125567454
51,205,3,2,90.7004608295,0.087795649656
51,211,3,2,1.6866359447,0.000569160814366
51,220,3,3,55.732718894,0.0122441505666
51,221,3,2,74.2119815668,0.0433544640073
51,236,3,2,19.797235023,0.0084293046966
51,245,3,2,51.1612903226,0.0216939322646
51,251,3,3,81.6774193548,0.0656086668651
51,269,3,2,6.94930875576,0.0153102664068
51,272,3,3,15.1797235023,0.00271225405274
51,296,3,3,8.64055299539,0.0617073258785
51,321,3,3,56.7373271889,0.0124152384971
51,330,3,3,64.0921658986,0.0145651809651
51,340,3,2,2.81105990783,0.000953023741227
51,343,3,4,14.5898617512,0.00231924048326
51,346,3,4,53.5852534562,0.0631083019988
51,361,3,2,31.2718894009,0.0700309597523
51,362,3,2,1.12442396313,0.000378562208321
51,374,3,3,44.1843317972,0.00663497684984
51,379,3,2,90.0737327189,0.153893943988
51,385,3,2,4.44239631336,0.000817032026576
51,390,3,3,28.3133640553,0.00551058513046
51,392,3,2,1.12442396313,0.000378562208321
51,396,3,4,16.4516129032,0.0232121837099
51,397,3,3,130.847926267,0.117197610313
51,403,3,2,5.0599078341,0.00173158807759
51,417,3,2,2.94930875576,0.00276479974636
51,445,3,3,2.24884792627,0.000380322962778
51,446,3,2,1.12442396313,0.000378562208321
51,464,3,2,44.3502304147,0.0170105319383
51,465,3,2,2.94930875576,0.00276479974636
52,26,2,2,0.0552995391705,3.22248002062e-05
52,27,2,2,6.72811059908,0.0230917920617
52,34,2,2,0.387096774194,0.000232018561485
52,35,2,2,0.221198156682,0.000130714682527
52,39,2,2,0.0829493087557,4.84493515862e-05
52,44,2,3,0.940092165899,0.000295823665893
52,45,2,3,0.52534562212,0.000159338048249
52,47,2,2,0.0829493087557,4.84493515862e-05
52,48,2,2,0.0829493087557,4.84493515862e-05
52,50,2,4,0.414746543779,8.30615375244e-05
52,51,2,3,6.42396313364,0.00874697572501
52,53,2,3,0.552995391705,0.00016812939238
52,59,2,3,0.110599078341,3.23746829979e-05
52,61,2,2,0.801843317972,0.00049841024319
52,68,2,2,0.58064516129,0.000353926619214
52,69,2,2,0.359447004608,0.000214934059333
52,71,2,2,0.884792626728,0.00055407417668
52,76,2,2,0.0552995391705,3.22248002062e-05
52,89,2,2,0.801843317972,0.00049841024319
52,95,2,2,0.0552995391705,3.22248002062e-05
52,121,2,2,0.0829493087557,4.84493515862e-05
52,126,2,3,3.38248847926,0.00125981072121
52,129,2,2,0.0552995391705,3.22248002062e-05
52,133,2,2,0.0829493087557,4.84493515862e-05
52,148,2,2,0.0552995391705,3.22248002062e-05
52,149,2,2,5.55760368664,0.00600460053972
52,154,2,2,0.0552995391705,3.22248002062e-05
52,158,2,2,0.0552995391705,3.22248002062e-05
52,170,2,2,0.0829493087557,4.84493515862e-05
52,187,2,2,3.73271889401,0.00314272633449
52,192,2,2,0.0552995391705,3.22248002062e-05
52,199,2,2,1.97235023041,0.000752174796251
52,200,2,3,7.08755760369,0.0172829775345
52,203,2,2,0.912442396313,0.000572813904913
52,205,2,2,6.03686635945,0.0128741659024
52,211,2,2,0.0829493087557,4.84493515862e-05
52,220,2,3,2.84792626728,0.00108298694107
52,221,2,2,4.95852534562,0.00628099331373
52,236,2,2,4.53456221198,0.00422789378706
52,245,2,2,2.51612903226,0.00184667834651
52,251,2,3,1.10599078341,0.000353327758606
52,269,2,2,0.0552995391705,3.22248002062e-05
52,272,2,3,0.746543778802,0.000230878421134
52,296,2,3,0.193548387097,5.70537446274e-05
52,321,2,3,4.01843317972,0.00180546730672
52,330,2,3,3.15207373272,0.00123984918794
52,340,2,2,0.138248847926,8.11253711486e-05
52,343,2,4,0.967741935484,0.000203525053934
52,346,2,4,0.774193548387,0.000160012801024
52,361,2,2,0.248847926267,0.000147400027296
52,362,2,2,0.0552995391705,3.22248002062e-05
52,374,2,3,2.30414746544,0.000521089887208
52,379,2,2,1.07834101382,0.000687244853006
52,385,2,2,0.608294930876,0.000371680219854
52,390,2,3,2.52534562212,0.000680008683585
52,392,2,2,0.0552995391705,3.22248002062e-05
52,396,2,4,0.995391705069,0.000209866035514
52,397,2,3,3.16129032258,0.00109508672588
52,403,2,2,0.248847926267,0.000147400027296
52,417,2,2,0.0552995391705,3.22248002062e-05
52,445,2,3,0.110599078341,3.23746829979e-05
52,446,2,2,0.0552995391705,3.22248002062e-05
52,464,2,2,2.37788018433,0.00172013761101
52,465,2,2,0.0552995391705,3.22248002062e-05
53,26,3,2,0.36866359447,0.000111826802648
53,27,3,2,8.47926267281,0.0028636884307
53,34,3,2,2.58064516129,0.000805152979066
53,35,3,2,6.67281105991,0.0102968859858
53,39,3,2,0.552995391705,0.00016812939238
53,44,3,3,6.26728110599,0.00102657004831
53,45,3,3,3.50230414747,0.000552936383214
53,47,3,2,11.5023041475,0.0804331013148
53,48,3,2,0.552995391705,0.00016812939238
53,50,3,4,2.76497695853,0.000288240923293
53,51,3,3,11.2442396313,0.00197510717385
53,52,3,2,0.552995391705,0.00016812939238
53,59,3,3,0.73732718894,0.000112346927312
53,61,3,2,5.34562211982,0.00172958788096
53,68,3,2,3.87096774194,0.00122819945959
53,69,3,2,2.39631336406,0.000745866180132
53,71,3,2,5.89861751152,0.00192275338284
53,76,3,2,0.36866359447,0.000111826802648
53,89,3,2,5.34562211982,0.00172958788096
53,95,3,2,0.36866359447,0.000111826802648
53,121,3,2,0.552995391705,0.00016812939238
53,126,3,3,33.6589861751,0.00946021125628
53,129,3,2,3.66820276498,0.01224503489
53,133,3,2,0.552995391705,0.00016812939238
53,148,3,2,0.36866359447,0.000111826802648
53,149,3,2,38.6543778802,0.0268808968778
53,154,3,2,0.36866359447,0.000111826802648
53,158,3,2,0.36866359447,0.000111826802648
53,170,3,2,0.552995391705,0.00016812939238
53,187,3,2,49.6036866359,0.0487712665406
53,192,3,2,0.36866359447,0.000111826802648
53,199,3,2,36.1658986175,0.0239329876346
53,200,3,3,6.45161290323,0.00105941181456
53,203,3,2,6.08294930876,0.00198778416278
53,205,3,2,13.0875576037,0.00472445136477
53,211,3,2,0.552995391705,0.00016812939238
53,220,3,3,18.9861751152,0.00375819139776
53,221,3,2,18.2488479263,0.00802414916747
53,236,3,2,44.7926267281,0.0368310575215
53,245,3,2,16.7741935484,0.00640836044563
53,251,3,3,7.3732718894,0.00122612128792
53,269,3,2,0.36866359447,0.000111826802648
53,272,3,3,4.97695852535,0.00080119645337
53,296,3,3,1.29032258065,0.000197988437475
53,321,3,3,27.5668202765,0.00679865388798
53,330,3,3,21.0138248848,0.00430253623188
53,340,3,2,0.921658986175,0.000281522020652
53,343,3,4,6.45161290323,0.00070627454304
53,346,3,4,5.16129032258,0.000555277916597
53,361,3,2,1.65898617512,0.000511508951407
53,362,3,2,0.36866359447,0.000111826802648
53,374,3,3,34.5253456221,0.0099616149768
53,379,3,2,7.18894009217,0.00238488350761
53,385,3,2,4.05529953917,0.00128980817035
53,390,3,3,71.0230414747,0.251329722344
53,392,3,2,3.96313364055,0.123870549293
53,396,3,4,68.1290322581,0.123224819751
53,397,3,3,34.6359447005,0.00997522216446
53,403,3,2,1.65898617512,0.000511508951407
53,417,3,2,0.36866359447,0.000111826802648
53,445,3,3,0.73732718894,0.000112346927312
53,446,3,2,0.36866359447,0.000111826802648
53,464,3,2,15.8525345622,0.00596923760342
53,465,3,2,0.36866359447,0.000111826802648
59,26,3,2,0.0737327188941,2.1533161068e-05
59,27,3,2,1.69585253456,0.000551426516423
59,34,3,2,0.516129032258,0.00015503875969
59,35,3,2,7.85253456221,0.123288568621
59,39,3,2,0.110599078341,3.23746829979e-05
59,44,3,3,1.2534562212,0.000197674418605
59,45,3,3,0.700460829493,0.000106472401233
59,47,3,2,0.110599078341,3.23746829979e-05
59,48,3,2,0.110599078341,3.23746829979e-05
59,50,3,4,0.552995391705,5.55031359272e-05
59,51,3,3,2.24884792627,0.000380322962778
59,52,3,2,0.110599078341,3.23746829979e-05
59,53,3,3,0.73732718894,0.000112346927312
59,61,3,2,1.06912442396,0.000333046224519
59,68,3,2,7.61290322581,0.0456219381722
59,69,3,2,0.479262672811,0.000143622603988
59,71,3,2,1.1797235023,0.000370241814185
59,76,3,2,0.0737327188941,2.1533161068e-05
59,89,3,2,1.06912442396,0.000333046224519
59,95,3,2,0.0737327188941,2.1533161068e-05
59,121,3,2,0.110599078341,3.23746829979e-05
59,126,3,3,10.4423963134,0.0154566380235
59,129,3,2,0.0737327188941,2.1533161068e-05
59,133,3,2,0.110599078341,3.23746829979e-05
59,148,3,2,0.0737327188941,2.1533161068e-05
59,149,3,2,4.29493087558,0.00465890926642
59,154,3,2,0.0737327188941,2.1533161068e-05
59,158,3,2,0.0737327188941,2.1533161068e-05
59,170,3,2,0.110599078341,3.23746829979e-05
59,187,3,2,4.97695852535,0.00210002333359
59,192,3,2,0.0737327188941,2.1533161068e-05
59,199,3,2,4.01843317972,0.00460849157243
59,200,3,3,1.29032258065,0.000203998368013
59,203,3,2,1.21658986175,0.000382764020182
59,205,3,2,6.69124423963,0.0122664876439
59,211,3,2,0.110599078341,3.23746829979e-05
59,220,3,3,6.21198156682,0.00426601432011
59,221,3,2,5.97235023041,0.00758280479211
59,236,3,2,4.97695852535,0.00519568916619
59,245,3,2,6.32258064516,0.00931797201375
59,251,3,3,1.47465437788,0.000236099634046
59,269,3,2,0.0737327188941,2.1533161068e-05
59,272,3,3,0.995391705069,0.000154276898463
59,296,3,3,0.258064516129,3.81242851697e-05
59,321,3,3,5.53917050691,0.00303017204115
59,330,3,3,11.9078341014,0.00676723234863
59,340,3,2,0.184331797235,5.42093565349e-05
59,343,3,4,1.29032258065,0.000135998912009
59,346,3,4,1.03225806452,0.000106923282545
59,361,3,2,0.331797235023,9.84952120383e-05
59,362,3,2,0.0737327188941,2.1533161068e-05
59,374,3,3,4.22119815668,0.00233557186444
59,379,3,2,1.43778801843,0.000459228731233
59,385,3,2,0.811059907834,0.000248363061639
59,390,3,3,4.51612903226,0.0025156622767
59,392,3,2,3.96313364055,0.123847975883
59,396,3,4,7.66820276498,0.0132445171594
59,397,3,3,5.06912442396,0.00275773852211
59,403,3,2,0.331797235023,9.84952120383e-05
59,417,3,2,0.0737327188941,2.1533161068e-05
59,445,3,3,0.147465437788,2.16333153056e-05
59,446,3,2,0.0737327188941,2.1533161068e-05
59,464,3,2,3.17050691244,0.00114942528736
59,465,3,2,0.0737327188941,2.1533161068e-05
61,26,2,2,3.46543778802,0.0139318543746
61,27,2,2,12.2949308756,0.008489245259
61,34,2,2,3.74193548387,0.00238683127572
61,35,2,2,2.13824884793,0.00134469367646
61,39,2,2,0.801843317972,0.00049841024319
61,44,2,3,9.08755760369,0.00304320987654
61,45,2,3,5.07834101382,0.00163914918935
61,47,2,2,0.801843317972,0.00049841024319
61,48,2,2,0.801843317972,0.00049841024319
61,50,2,4,4.00921658986,0.000854474203718
61,51,2,3,16.3041474654,0.0058550954887
61,52,2,2,0.801843317972,0.00049841024319
61,53,2,3,5.34562211982,0.00172958788096
61,59,2,3,1.06912442396,0.000333046224519
61,68,2,2,5.61290322581,0.00364092906466
61,69,2,2,3.47465437788,0.00221107885399
61,71,2,2,8.55299539171,0.00569989558381
61,76,2,2,0.534562211982,0.00033150434385
61,89,2,2,7.75115207373,0.00512726718488
61,95,2,2,0.534562211982,0.00033150434385
61,121,2,2,0.801843317972,0.00049841024319
61,126,2,3,71.3640552995,0.0572410734087
61,129,2,2,3.46543778802,0.0139318543746
61,133,2,2,3.19815668203,0.00792879891297
61,148,2,2,0.534562211982,0.00033150434385
61,149,2,2,53.7235023041,0.0617707836592
61,154,2,2,0.534562211982,0.00033150434385
61,158,2,2,0.534562211982,0.00033150434385
61,170,2,2,7.19815668203,0.0401652543726
61,187,2,2,36.0829493088,0.0323299888517
61,192,2,2,0.534562211982,0.00033150434385
61,199,2,2,57.732718894,0.0709480122324
61,200,2,3,9.35483870968,0.00314056746805
61,203,2,2,8.8202764977,0.00589267571811
61,205,2,2,18.9769585253,0.0140053736013
61,211,2,2,0.801843317972,0.00049841024319
61,220,2,3,27.5299539171,0.0111409496102
61,221,2,2,29.400921659,0.024310318549
61,236,2,2,43.8341013825,0.0434933699131
61,245,2,2,24.3225806452,0.018997228521
61,251,2,3,10.6912442396,0.00363476844018
61,269,2,2,0.534562211982,0.00033150434385
61,272,2,3,7.21658986175,0.0023751023751
61,296,2,3,1.87096774194,0.000586925723538
61,321,2,3,77.5115207373,0.0721021947874
61,330,2,3,30.4700460829,0.0127546296296
61,340,2,2,2.66359447005,0.00331524300873
61,343,2,4,6.41474654378,0.00145385200168
61,346,2,4,4.54377880184,0.00103656906405
61,361,2,2,2.40552995392,0.00151633986928
61,362,2,2,0.534562211982,0.00033150434385
61,374,2,3,60.9400921659,0.0396260338008
61,379,2,2,10.4239631336,0.00706985466479
61,385,2,2,5.8801843318,0.00382356466499
61,390,2,3,17.732718894,0.00412430790066
61,392,2,2,0.534562211982,0.00033150434385
61,396,2,4,9.62211981567,0.00215894286246
61,397,2,3,69.2258064516,0.052987654321
61,403,2,2,2.40552995392,0.00151633986928
61,417,2,2,0.534562211982,0.00033150434385
61,445,2,3,1.06912442396,0.000333046224519
61,446,2,2,0.534562211982,0.00033150434385
61,464,2,2,22.9861751152,0.017695473251
61,465,2,2,0.534562211982,0.00033150434385
68,26,2,2,0.387096774194,0.000235404896422
68,27,2,2,8.90322580645,0.00602830683208
68,34,2,2,2.70967741935,0.00169491525424
68,35,2,2,1.54838709677,0.000954881833373
68,39,2,2,0.58064516129,0.000353926619214
68,44,2,3,6.58064516129,0.00216101694915
68,45,2,3,3.67741935484,0.00116397794568
68,47,2,2,0.58064516129,0.000353926619214
68,48,2,2,0.58064516129,0.000353926619214
68,50,2,4,2.90322580645,0.000606771570729
68,51,2,3,11.8064516129,0.00415776798291
68,52,2,2,0.58064516129,0.000353926619214
68,53,2,3,3.87096774194,0.00122819945959
68,59,2,3,7.61290322581,0.0456219381722
68,61,2,2,5.61290322581,0.00364092906466
68,69,2,2,2.51612903226,0.00157011151818
68,71,2,2,6.1935483871,0.00404755881609
68,76,2,2,0.387096774194,0.000235404896422
68,89,2,2,5.61290322581,0.00364092906466
68,95,2,2,0.387096774194,0.000235404896422
68,121,2,2,0.58064516129,0.000353926619214
68,126,2,3,69.4193548387,0.240830971585
68,129,2,2,0.387096774194,0.000235404896422
68,133,2,2,0.58064516129,0.000353926619214
68,148,2,2,0.387096774194,0.000235404896422
68,149,2,2,37.0967741935,0.0398850778961
68,154,2,2,0.387096774194,0.000235404896422
68,158,2,2,0.387096774194,0.000235404896422
68,170,2,2,0.58064516129,0.000353926619214
68,187,2,2,26.1290322581,0.0229578822062
68,192,2,2,7.61290322581,0.091049382716
68,199,2,2,34.1935483871,0.0337029742125
68,200,2,3,6.77419354839,0.00223015165031
68,203,2,2,6.38709677419,0.00418445411894
68,205,2,2,13.7419354839,0.00994537050007
68,211,2,2,0.58064516129,0.000353926619214
68,220,2,3,56.8387096774,0.0661138227578
68,221,2,2,13.2903225806,0.00672703177411
68,236,2,2,44.2580645161,0.0600436870659
68,245,2,2,54.3870967742,0.128631214612
68,251,2,3,7.74193548387,0.00258108921965
68,269,2,2,0.387096774194,0.000235404896422
68,272,2,3,5.22580645161,0.00168658643235
68,296,2,3,7.41935483871,0.0290893981006
68,321,2,3,23.935483871,0.0088485404313
68,330,2,3,54.5161290323,0.0562609522355
68,340,2,2,0.967741935484,0.000592627711272
68,343,2,4,6.77419354839,0.00148676776687
68,346,2,4,5.41935483871,0.00116890707189
68,361,2,2,1.74193548387,0.00107676969093
68,362,2,2,0.387096774194,0.000235404896422
68,374,2,3,32.2580645161,0.0150279587269
68,379,2,2,7.54838709677,0.0050203818923
68,385,2,2,4.25806451613,0.00271515550436
68,390,2,3,33.8064516129,0.0165142251909
68,392,2,2,0.387096774194,0.000235404896422
68,396,2,4,2.96774193548,0.000509790455281
68,397,2,3,32.064516129,0.014937958757
68,403,2,2,1.74193548387,0.00107676969093
68,417,2,2,0.387096774194,0.000235404896422
68,445,2,3,0.774193548387,0.000236499802917
68,446,2,2,0.387096774194,0.000235404896422
68,464,2,2,16.6451612903,0.0125657510228
68,465,2,2,0.387096774194,0.000235404896422
69,26,2,2,0.239631336406,0.000142957684525
69,27,2,2,38.4884792627,0.178527849892
69,34,2,2,1.67741935484,0.00102929532858
69,35,2,2,0.958525345622,0.000579884692159
69,39,2,2,0.359447004608,0.000214934059333
69,44,2,3,40.1658986175,0.134880549973
69,45,2,3,34.9216589862,0.342931895681
69,47,2,2,0.359447004608,0.000214934059333
69,48,2,2,0.359447004608,0.000214934059333
69,50,2,4,1.79723502304,0.000368482814528
69,51,2,3,37.1705069124,0.0691533346528
69,52,2,2,0.359447004608,0.000214934059333
69,53,2,3,2.39631336406,0.000745866180132
69,59,2,3,0.479262672811,0.000143622603988
69,61,2,2,3.47465437788,0.00221107885399
69,68,2,2,2.51612903226,0.00157011151818
69,71,2,2,40.1658986175,0.269757154752
69,76,2,2,0.239631336406,0.000142957684525
69,89,2,2,40.5253456221,0.300769962719
69,95,2,2,0.239631336406,0.000142957684525
69,121,2,2,0.359447004608,0.000214934059333
69,126,2,3,24.0829493088,0.0133189932003
69,129,2,2,0.239631336406,0.000142957684525
69,133,2,2,0.359447004608,0.000214934059333
69,148,2,2,0.239631336406,0.000142957684525
69,149,2,2,27.9170506912,0.0357948972477
69,154,2,2,0.239631336406,0.000142957684525
69,158,2,2,0.239631336406,0.000142957684525
69,170,2,2,0.359447004608,0.000214934059333
69,187,2,2,27.8248847926,0.0412568267238
69,192,2,2,0.239631336406,0.000142957684525
69,199,2,2,26.1198156682,0.0311647752265
69,200,2,3,4.1935483871,0.00135433595866
69,203,2,2,40.0460829493,0.260672850428
69,205,2,2,8.5069124424,0.00603966680408
69,211,2,2,0.359447004608,0.000214934059333
69,220,2,3,12.3410138249,0.00480441475124
69,221,2,2,13.1797235023,0.0104835635319
69,236,2,2,24.3502304147,0.0288026579029
69,245,2,2,10.9032258065,0.00819235057443
69,251,2,3,39.2073732719,0.346921806264
69,269,2,2,0.239631336406,0.000142957684525
69,272,2,3,3.23502304147,0.00102423736628
69,296,2,3,0.838709677419,0.000253105408668
69,321,2,3,19.7695852535,0.0094702822983
69,330,2,3,13.6589861751,0.00550029691211
69,340,2,2,0.599078341014,0.000359893471532
69,343,2,4,1.55760368664,0.000448191222038
69,346,2,4,34.6820276498,0.18539019612
69,361,2,2,34.9216589862,0.685791855204
69,362,2,2,0.239631336406,0.000142957684525
69,374,2,3,24.9216589862,0.0142097408194
69,379,2,2,39.3271889401,0.215952449702
69,385,2,2,2.63594470046,0.00164887115744
69,390,2,3,25.8801843318,0.0152977837826
69,392,2,2,0.239631336406,0.000142957684525
69,396,2,4,4.3133640553,0.000931020900226
69,397,2,3,40.1658986175,0.13518272219
69,403,2,2,1.07834101382,0.00065390526757
69,417,2,2,0.239631336406,0.000142957684525
69,445,2,3,0.479262672811,0.000143622603988
69,446,2,2,0.239631336406,0.000142957684525
69,464,2,2,6.30414746544,0.00285633446455
69,465,2,2,0.239631336406,0.000142957684525
71,26,2,2,3.41013824885,0.0123172476737
71,27,2,2,82.4331797235,0.34841592129
71,34,2,2,4.12903225806,0.00265339966833
71,35,2,2,2.35944700461,0.00149487305258
71,39,2,2,11.1152073733,0.0874419953596
71,44,2,3,102.562211982,0.374158893035
71,45,2,3,34.3963133641,0.133378382935
71,47,2,2,0.884792626728,0.00055407417668
71,48,2,2,0.884792626728,0.00055407417668
71,50,2,4,40.4608294931,0.103383799479
71,51,2,3,94.0092165899,0.198861195293
71,52,2,2,0.884792626728,0.00055407417668
71,53,2,3,5.89861751152,0.00192275338284
71,59,2,3,1.1797235023,0.000370241814185
71,61,2,2,8.55299539171,0.00569989558381
71,68,2,2,6.1935483871,0.00404755881609
71,69,2,2,40.1658986175,0.269757154752
71,76,2,2,0.589861751152,0.000368527731712
71,89,2,2,107.447004608,0.899537037037
71,95,2,2,0.589861751152,0.000368527731712
71,121,2,2,0.884792626728,0.00055407417668
71,126,2,3,59.2811059908,0.0343347639485
71,129,2,2,0.589861751152,0.000368527731712
71,133,2,2,0.884792626728,0.00055407417668
71,148,2,2,0.589861751152,0.000368527731712
71,149,2,2,68.7188940092,0.0922749436895
71,154,2,2,0.589861751152,0.000368527731712
71,158,2,2,0.589861751152,0.000368527731712
71,170,2,2,0.884792626728,0.00055407417668
71,187,2,2,88.1843317972,0.176303666851
71,192,2,2,0.589861751152,0.000368527731712
71,199,2,2,64.2949308756,0.0803390455132
71,200,2,3,10.3225806452,0.00349131535306
71,203,2,2,118.267281106,0.96728478818
71,205,2,2,20.9400921659,0.0155695352439
71,211,2,2,0.884792626728,0.00055407417668
71,220,2,3,30.3778801843,0.0123852038899
71,221,2,2,32.4423963134,0.0270253669922
71,236,2,2,79.6313364055,0.131052056789
71,245,2,2,26.8387096774,0.0211188953193
71,251,2,3,108.202764977,0.352161306412
71,269,2,2,0.589861751152,0.000368527731712
71,272,2,3,7.96313364055,0.00264036084932
71,296,2,3,6.8202764977,0.0126225939972
71,321,2,3,48.66359447,0.0244132497364
71,330,2,3,33.6221198157,0.0141791044776
71,340,2,2,1.47465437788,0.000927762121792
71,343,2,4,5.73271889401,0.00496669364501
71,346,2,4,72.331797235,0.150981616647
71,361,2,2,33.3456221198,0.266029411765
71,362,2,2,0.589861751152,0.000368527731712
71,374,2,3,17.3456221198,0.00302388200761
71,379,2,2,116.497695853,0.806225283837
71,385,2,2,6.48847926267,0.00425059170169
71,390,2,3,63.7050691244,0.0394358482815
71,392,2,2,0.589861751152,0.000368527731712
71,396,2,4,10.0276497696,0.0213880347009
71,397,2,3,118.562211982,0.5
71,403,2,2,2.65437788018,0.00168568920105
71,417,2,2,0.589861751152,0.000368527731712
71,445,2,3,1.1797235023,0.000370241814185
71,446,2,2,0.589861751152,0.000368527731712
71,464,2,2,21.3640552995,0.013956391276
71,465,2,2,0.589861751152,0.000368527731712
76,26,2,2,0.036866359447,2.14334705075e-05
76,27,2,2,0.847926267281,0.000548873615884
76,34,2,2,0.258064516129,0.000154320987654
76,35,2,2,0.147465437788,8.69414014954e-05
76,39,2,2,0.0552995391705,3.22248002062e-05
76,44,2,3,0.626728110599,0.000196759259259
76,45,2,3,0.350230414747,0.000105979473449
76,47,2,2,0.0552995391705,3.22248002062e-05
76,48,2,2,0.0552995391705,3.22248002062e-05
76,50,2,4,0.276497695853,5.52461769646e-05
76,51,2,3,1.12442396313,0.000378562208321
76,52,2,2,0.0552995391705,3.22248002062e-05
76,53,2,3,0.36866359447,0.000111826802648
76,59,2,3,0.0737327188941,2.1533161068e-05
76,61,2,2,0.534562211982,0.00033150434385
76,68,2,2,0.387096774194,0.000235404896422
76,69,2,2,0.239631336406,0.000142957684525
76,71,2,2,0.589861751152,0.000368527731712
76,89,2,2,0.534562211982,0.00033150434385
76,95,2,2,0.036866359447,2.14334705075e-05
76,121,2,2,0.0552995391705,3.22248002062e-05
76,126,2,3,3.70506912442,0.00199690033381
76,129,2,2,0.036866359447,2.14334705075e-05
76,133,2,2,0.0552995391705,3.22248002062e-05
76,148,2,2,0.036866359447,2.14334705075e-05
76,149,2,2,3.70506912442,0.00399380066762
76,154,2,2,0.036866359447,2.14334705075e-05
76,158,2,2,0.036866359447,2.14334705075e-05
76,170,2,2,0.0552995391705,3.22248002062e-05
76,187,2,2,2.48847926267,0.00209030100334
76,192,2,2,0.036866359447,2.14334705075e-05
76,199,2,2,0.0184331797235,9.8318672053e-08
76,200,2,3,3.96313364055,0.123893356075
76,203,2,2,0.608294930876,0.000380991964533
76,205,2,2,1.30875576037,0.000905519844914
76,211,2,2,0.0552995391705,3.22248002062e-05
76,220,2,3,1.89861751152,0.000720320017903
76,221,2,2,2.02764976959,0.00157178783722
76,236,2,2,3.02304147465,0.00281207133059
76,245,2,2,1.67741935484,0.00122826908541
76,251,2,3,0.73732718894,0.000235006580184
76,269,2,2,0.036866359447,2.14334705075e-05
